SAMPLE ID,IGSN,SOURCE,DOI,TITLE,JOURNAL,AUTHOR,EXPEDITION ID,LATITUDE,LONGITUDE,LOC PREC,MIN ELEVATION,MAX ELEVATION,MIN AGE,AGE,MAX AGE,METHOD,ANALYZED MATERIAL,ROCK TYPE,ROCK NAME,MINERAL,SIO2,TIO2,AL2O3,CR2O3,FE2O3,FE2O3T,FEO,FEOT,NIO,MNO,MGO,CAO,NA2O,K2O,P2O5,LOI,H2O
WFL2009-D71-R003,MBA00002R,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9715,-130.033,1.00E-06,-1570,-1570,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.85,1.53,14.7,,,,,10.91,,0.2,7.59,12.45,2.71,0.17,0.14,,
WFL2009-D71-R015,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9719,-130.046,1.00E-05,-1477.8,-1477.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.03,1.44,15.01,,,,,10.63,,0.19,7.66,12.62,2.63,0.16,0.14,,
WFL2009-D71-R014,MBA000030,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9722,-130.045,1.00E-06,-1464,-1464,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.04,1.53,14.71,,,,,10.88,,0.21,7.59,12.5,2.64,0.17,0.15,,
WFL2011-AX11-R007,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2011,45.9728,-129.997,1.00E-05,-1532.6,-1532.6,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.14,1.28,16.7,,,,,9.74,,0.17,8.8,12.22,2.59,0.14,0.11,,
WFL2011-AX11-R005,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2011,45.9729,-130.014,1.00E-05,-1547,-1547,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.49,1.34,15.71,,,,,10.27,,0.17,8.18,12.33,2.67,0.14,0.12,,
WFL2011-AX11-R006,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2011,45.973,-130.008,1.00E-05,-1546,-1546,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.32,1.31,16.31,,,,,9.93,,0.16,8.51,12.44,2.68,0.12,0.1,,
WFL2009-D71-R005,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9741,-130.031,1.00E-05,-1573,-1573,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.86,1.5,14.77,,,,,11.07,,0.2,7.52,12.5,2.73,0.18,0.14,,
WFL2009-D71-R004,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9741,-130.031,1.00E-05,-1573.3,-1573.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.74,1.55,14.67,,,,,10.9,,0.19,7.5,12.39,2.73,0.17,0.15,,
WFL2009-D71-R007,MBA00002U,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9746,-130.031,1.00E-06,-1564,-1564,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49,1.24,16.4,,,,,9.78,,0.17,8.61,12.33,2.53,0.12,0.11,,
ATN0015-21-290-19,MBA000024,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9748,-130.026,1.00E-06,-1583,-1583,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.18,1.5,14.71,,,,,10.86,,0.19,7.45,12.18,2.67,0.17,0.15,,
WFL2011-AX11-R004,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2011,45.975,-130.015,1.00E-05,-1573.6,-1573.6,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.98,1.49,15.36,,,,,10.4,,0.19,7.69,12.41,2.8,0.18,0.11,,
WFL2009-D71-R013,MBA00002Z,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9755,-130.043,1.00E-06,-1481,-1481,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.9,1.47,15,,,,,10.81,,0.19,7.53,12.52,2.63,0.15,0.14,,
ATN0015-21-290-21,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.976,-130.027,1.00E-05,-1569.8,-1569.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.3,1.23,16.43,,,,,9.54,,0.18,8.57,12.18,2.45,0.12,0.09,,
ATN0015-21-290-20,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.976,-130.027,1.00E-05,-1570.3,-1570.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.2,1.22,16.43,,,,,9.64,,0.16,8.76,12.25,2.53,0.11,0.09,,
ATN0015-21-290-22,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9765,-130.028,1.00E-05,-1567,-1567,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.16,1.24,16.41,,,,,9.61,,0.16,8.6,12.18,2.44,0.11,0.1,,
WFL2009-D71-R012,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9765,-130.044,1.00E-05,-1481.3,-1481.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.03,1.47,14.94,,,,,10.82,,0.19,7.74,12.5,2.65,0.15,0.15,,
WFL2009-D71-R008,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9766,-130.034,1.00E-05,-1566.4,-1566.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.84,1.53,14.76,,,,,10.89,,0.18,7.64,12.32,2.74,0.17,0.15,,
ATN0015-21-290-18,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9768,-130.025,1.00E-05,-1579.9,-1579.9,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.18,1.52,14.78,,,,,10.78,,0.17,7.45,12.2,2.64,0.17,0.12,,
WFL2009-D71-R010,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9776,-130.04,1.00E-05,-1487.6,-1487.6,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.64,1.63,15.04,,,,,11.05,,0.21,7.6,12.14,2.9,0.15,0.15,,
ATN0015-21-288-11,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9779,-130,1.00E-05,-1551.5,-1551.5,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.19,1.49,14.93,,,,,10.53,,0.21,7.67,12.38,2.62,0.18,0.15,,
ATN0015-21-290-17,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9787,-130.025,1.00E-05,-1578.7,-1578.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.23,1.48,14.61,,,,,10.79,,0.2,7.49,12.34,2.66,0.16,0.13,,
WFL2009-D71-R011,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9788,-130.043,1.00E-05,-1484.7,-1484.7,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.2,1.49,14.78,,,,,11.11,,0.21,7.36,12.39,2.7,0.17,0.15,,
PS41322-001,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",PS41322,45.98,-130.04,0.01,-1580,-1580,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.83,1.54,14.65,,,,,10.82,,,7.24,12.13,2.74,0.16,0.17,,
ALV2084-001-B,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",ALV2084,45.98,-130.03,0.01,-1540,-1600,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.66,1.53,14.84,,,,,10.99,,,7.11,12.19,2.77,0.16,0.14,,
ALV2084-001-A,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",ALV2084,45.98,-130.03,0.01,-1540,-1600,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.81,1.5,14.66,,,,,10.93,,,7.12,12.17,2.76,0.16,0.14,,
PS41323-004,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",PS41323,45.98,-130.05,0.01,-1580,-1580,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.85,1.54,14.76,,,,,10.77,,,7.21,12.07,2.76,0.15,0.18,,
ALV2088-007,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",ALV2088,45.98,-130.02,0.01,-1520,-1580,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.68,1.51,14.51,,,,,10.99,,,6.95,12.3,2.8,0.18,0.13,,
ATN0015-21-288-10,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.98,-130.002,1.00E-05,-1558.8,-1558.8,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.4,1.32,16.3,,,,,9.99,,0.16,8.28,12.24,2.55,0.12,0.11,,
PS41320-001A,,EARTHCHEMDB,,SMITHSONIAN VOLCANIC GLASS FILE,,"MELSON, W G; O'HEARN, T",PS41320,45.98,-130.05,0.01,-1580,-1580,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.61,1.57,14.46,,,,,11.31,,,7,12.12,2.74,0.15,0.18,,
WFL2006-1010-R001,MBA00001I,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9808,-130.003,1.00E-06,-1576,-1576,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.76,1.44,14.71,,,,,10.96,,0.19,7.27,12.35,2.65,0.17,0.13,,
ATN0015-21-288-09,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9809,-130.004,1.00E-05,-1579.5,-1579.5,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.31,1.32,16.37,,,,,9.91,,0.17,8.33,12.22,2.57,0.13,0.11,,
WFL2006-1010-R002,MBA00001J,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9822,-130.001,1.00E-06,-1473,-1473,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.68,1.46,15,,,,,10.69,,0.19,7.46,12.35,2.56,0.15,0.12,,
PS41326-002-A,,EARTHCHEMDB,10.1016/0012-821X(88)90114-8,INFRARED SPECTROSCOPIC MEASUREMENTS OF CO2 AND H2O IN JUAN DE FUCA RIDGE BASALTIC GLASSES,EARTH PLANET SCI LETT,"DIXON, J E; STOLPER, E; DELANEY, J R",PS41326,45.983,-130.051,0,-1554,-1554,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.4,1.5,,,,,,,,,,,2.9,0.18,0.12,,
PS41326-002-A,,EARTHCHEMDB,10.1016/0012-821X(88)90114-8,INFRARED SPECTROSCOPIC MEASUREMENTS OF CO2 AND H2O IN JUAN DE FUCA RIDGE BASALTIC GLASSES,EARTH PLANET SCI LETT,"DIXON, J E; STOLPER, E; DELANEY, J R",PS41326,45.983,-130.051,0,-1554,-1554,,,,IR-SP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,0.3
PS41326-002-B,,EARTHCHEMDB,10.1016/0012-821X(88)90114-8,INFRARED SPECTROSCOPIC MEASUREMENTS OF CO2 AND H2O IN JUAN DE FUCA RIDGE BASALTIC GLASSES,EARTH PLANET SCI LETT,"DIXON, J E; STOLPER, E; DELANEY, J R",PS41326,45.983,-130.051,0,-1554,-1554,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.4,1.5,,,,,,,,,,,2.9,0.18,0.12,,
PS41326-002-B,,EARTHCHEMDB,10.1016/0012-821X(88)90114-8,INFRARED SPECTROSCOPIC MEASUREMENTS OF CO2 AND H2O IN JUAN DE FUCA RIDGE BASALTIC GLASSES,EARTH PLANET SCI LETT,"DIXON, J E; STOLPER, E; DELANEY, J R",PS41326,45.983,-130.051,0,-1554,-1554,,,,IR-SP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,,,,,,,,,,,,,,,,,0.22
WFL2006-1010-R003,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9852,-129.997,1.00E-05,-1469.9,-1469.9,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.67,1.31,14.97,,,,,10.63,,0.18,7.59,12.36,2.64,0.15,0.13,,
WFL2006-1010-R005,MBA00001M,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9864,-129.995,1.00E-06,-1471,-1471,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.23,1.33,15.77,,,,,9.97,,0.17,8.35,12.28,2.6,0.11,0.1,,
ATN0015-21-288-07,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9866,-130.011,1.00E-05,-1580.4,-1580.4,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.14,1.57,14.72,,,,,10.74,,0.2,7.26,12.36,2.68,0.17,0.13,,
ATN0015-21-288-08,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9869,-130.011,1.00E-05,-1581.6,-1581.6,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.19,1.5,14.63,,,,,10.81,,0.19,7.29,12.34,2.68,0.16,0.13,,
WFL2009-D70-R008,MBA00002O,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2009,45.9874,-130.001,1.00E-06,-1471,-1471,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.94,1.46,15.08,,,,,10.83,,0.18,7.6,12.48,2.66,0.16,0.15,,
WFL2006-1010-R006,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9876,-129.995,1.00E-05,-1473.3,-1473.3,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.17,1.29,15.75,,,,,9.98,,0.17,8.37,12.3,2.63,0.11,0.11,,
WFL2006-1010-R004,,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",WFL2006,45.9878,-129.994,1.00E-05,-1476,-1476,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,49.43,1.34,15.8,,,,,10.1,,0.19,8.36,12.26,2.6,0.12,0.1,,
ATN0015-21-288-06,MBA00001W,EARTHCHEMDB,10.1002/ggge.20240,"GEOLOGIC HISTORY OF THE SUMMIT OF AXIAL SEAMOUNT, JUAN DE FUCA RISG",GEOCHEM GEOPHYS GEOSYST,"CLAGUE, D A; DREYER, B; PADUAN, J B; CHADWICK, W; CARESS, D; PORTNER, R; GUILDERSON, T; MCGANN, M; THOMAS, H; BUTTERFIELD, D; EMBLEY, R W",ATN0015-21,45.9882,-130.026,1.00E-06,-1574,-1574,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50.01,1.45,14.75,,,,,10.87,,0.18,7.45,12.27,2.67,0.16,0.14,,
ALV1731-006.7B1,,EARTHCHEMDB,10.1029/2003jb002767,MAGMATIC EFFECTS OF THE COBB HOT SPOT ON THE JUAN DE FUCA RIDGE,J GEOPHYS RES,"CHADWICK, J; PERFIT, M R; RIDLEY, W I; JONASSON, I R; KAMENOV, G D; CHADWICK, W; EMBLEY, R W; LE ROUX, P J; SMITH, M",ALV1731,45.9886,-130.028,0.0001,,,,,,EMP,GLASS,IGNEOUS:VOLCANIC:MAFIC,BASALT,,50,1.43,14.2,,,,,10.4,,0.2,7.25,11.8,2.79,0.18,0.16,,
